4.000000000000000000e+02 1.095939914967714257e+00 2.000000000000000042e-02
4.002002002002001859e+02 1.077444918484150582e+00 2.000000000000000042e-02
4.004004004004004287e+02 1.106788768188208927e+00 2.000000000000000042e-02
4.006006006006006146e+02 1.094457212374773114e+00 2.000000000000000042e-02
4.008008008008008005e+02 1.095602886121526343e+00 2.000000000000000042e-02
4.010010010010009864e+02 1.099064239044925007e+00 2.000000000000000042e-02
4.012012012012012292e+02 1.091931626394545329e+00 2.000000000000000042e-02
4.014014014014014151e+02 1.112639027537867253e+00 2.000000000000000042e-02
4.016016016016016010e+02 1.122998167182842844e+00 2.000000000000000042e-02
4.018018018018017870e+02 1.112442322212295664e+00 2.000000000000000042e-02
4.020020020020020297e+02 1.094575532969269904e+00 2.000000000000000042e-02
4.022022022022022156e+02 1.135605383319909789e+00 2.000000000000000042e-02
4.024024024024024015e+02 1.098066088884166902e+00 2.000000000000000042e-02
4.026026026026025875e+02 1.131761424188066023e+00 2.000000000000000042e-02
4.028028028028028302e+02 1.111832972673522324e+00 2.000000000000000042e-02
4.030030030030030161e+02 1.134283857571561027e+00 2.000000000000000042e-02
4.032032032032032021e+02 1.170794051522362267e+00 2.000000000000000042e-02
4.034034034034033880e+02 1.132636975151670722e+00 2.000000000000000042e-02
4.036036036036036307e+02 1.116885456223257966e+00 2.000000000000000042e-02
4.038038038038038167e+02 1.129804231982970419e+00 2.000000000000000042e-02
4.040040040040040026e+02 1.115277962174950011e+00 2.000000000000000042e-02
4.042042042042041885e+02 1.151918354413629553e+00 2.000000000000000042e-02
4.044044044044044313e+02 1.144482685980722003e+00 2.000000000000000042e-02
4.046046046046046172e+02 1.106033737327158262e+00 2.000000000000000042e-02
4.048048048048048031e+02 1.143278375125842183e+00 2.000000000000000042e-02
4.050050050050049890e+02 1.128228264113361856e+00 2.000000000000000042e-02
4.052052052052052318e+02 1.151511246501101038e+00 2.000000000000000042e-02
4.054054054054054177e+02 1.163947417304703080e+00 2.000000000000000042e-02
4.056056056056056036e+02 1.107930775274357460e+00 2.000000000000000042e-02
4.058058058058057895e+02 1.151210729686806378e+00 2.000000000000000042e-02
4.060060060060060323e+02 1.149696168357748016e+00 2.000000000000000042e-02
4.062062062062062182e+02 1.132033295016388497e+00 2.000000000000000042e-02
4.064064064064064041e+02 1.164805070993601088e+00 2.000000000000000042e-02
4.066066066066065900e+02 1.116908568499164423e+00 2.000000000000000042e-02
4.068068068068068328e+02 1.170270979405297229e+00 2.000000000000000042e-02
4.070070070070070187e+02 1.114546970658339964e+00 2.000000000000000042e-02
4.072072072072072046e+02 1.141395748277470590e+00 2.000000000000000042e-02
4.074074074074073906e+02 1.131224242331023921e+00 2.000000000000000042e-02
4.076076076076076333e+02 1.142034011907655300e+00 2.000000000000000042e-02
4.078078078078078192e+02 1.167413250079147868e+00 2.000000000000000042e-02
4.080080080080080052e+02 1.159716506256985191e+00 2.000000000000000042e-02
4.082082082082081911e+02 1.166188144308307528e+00 2.000000000000000042e-02
4.084084084084084338e+02 1.157695457241535886e+00 2.000000000000000042e-02
4.086086086086086198e+02 1.161070765220695522e+00 2.000000000000000042e-02
4.088088088088088057e+02 1.178245581826333765e+00 2.000000000000000042e-02
4.090090090090089916e+02 1.145665146387921718e+00 2.000000000000000042e-02
4.092092092092092344e+02 1.189783606887004686e+00 2.000000000000000042e-02
4.094094094094094203e+02 1.153023792998467911e+00 2.000000000000000042e-02
4.096096096096096062e+02 1.204968150409718497e+00 2.000000000000000042e-02
4.098098098098097921e+02 1.166988826060719964e+00 2.000000000000000042e-02
4.100100100100100349e+02 1.207297817190424283e+00 2.000000000000000042e-02
4.102102102102102208e+02 1.178672314895222062e+00 2.000000000000000042e-02
4.104104104104104067e+02 1.170121802356696383e+00 2.000000000000000042e-02
4.106106106106105926e+02 1.223740179395947925e+00 2.000000000000000042e-02
4.108108108108108354e+02 1.146247979131286288e+00 2.000000000000000042e-02
4.110110110110110213e+02 1.169752262791271757e+00 2.000000000000000042e-02
4.112112112112112072e+02 1.180312481244815359e+00 2.000000000000000042e-02
4.114114114114113931e+02 1.180079858579919927e+00 2.000000000000000042e-02
4.116116116116116359e+02 1.183670983861374815e+00 2.000000000000000042e-02
4.118118118118118218e+02 1.164089730179710180e+00 2.000000000000000042e-02
4.120120120120120077e+02 1.187945530831721497e+00 2.000000000000000042e-02
4.122122122122121937e+02 1.193946616908809322e+00 2.000000000000000042e-02
4.124124124124124364e+02 1.181180023763197084e+00 2.000000000000000042e-02
4.126126126126126223e+02 1.181368395079358091e+00 2.000000000000000042e-02
4.128128128128128083e+02 1.198707234116058284e+00 2.000000000000000042e-02
4.130130130130129942e+02 1.178471219533291148e+00 2.000000000000000042e-02
